created_at,text
925424132480626688,2017-10-31 18:08:01,b'#CraftyBastards will be your most pleasant day of holiday shopping all year. Join us and 138 juried artists this Sa\xe2\x80\xa6 https://t.co/4D4fLiNoyE'
925416807900569601,2017-10-31 17:38:55,b'RT @BitesBlog: .@BlackAbbeyBrew to celebrate Guy Fawkes Day early with beer release party. https://t.co/mfmTaorvPV https://t.co/nzYI2c2MmW'
925390245901807616,2017-10-31 15:53:22,"b""RT @NashvilleCream: Here's a treat for you. @TheWarOnDrugs is coming to Nashville.  https://t.co/VwaEZwCCus https://t.co/UyZJ59gJuo"""
925379021470420998,2017-10-31 15:08:46,"b'RT @pithinthewind: Cromwell Radio says Mason will be off the air today ""to deal with this matter."" https://t.co/WCEbUHb3Lk'"
925371664279506944,2017-10-31 14:39:31,b'RT @pithinthewind: .@AuntB: Some in Glencliff still oppose helping homeless people https://t.co/OrKQNYTBs2 https://t.co/dfoD6hLYz8'
925346622191501312,2017-10-31 13:00:01,"b""Ahead of next week's Metro Council vote on a soccer stadium, skepticism about a 10-acre land giveaway remains.\xe2\x80\xa6 https://t.co/0EVgzvZijW"""
925198815325511682,2017-10-31 03:12:41,"b'RT @pithinthewind: Former Tennessee Titan, @1025TheGame host Derrick Mason arrested on domestic assault charge https://t.co/8895A8YC0z http\xe2\x80\xa6'"
925086488118906880,2017-10-30 19:46:20,"b""RT @NashvilleCream: .@tmbg fans rejoice! Their tour for forthcoming LP 'I Like Fun' stops at @canneryballroom in February.\nhttps://t.co/JCB\xe2\x80\xa6"""
925075382075777024,2017-10-30 19:02:12,b'RT @VodkaYonic: A must-read from @AshSpurge: https://t.co/BipJkKe1UV'
925068816912134149,2017-10-30 18:36:07,"b""RT @pithinthewind: .@AuntB on the 'White Lives Matter' protesters who beat up white woman over the weekend. https://t.co/kmRNVG85eZ https:/\xe2\x80\xa6"""
925066257363296256,2017-10-30 18:25:57,b'RT @BitesBlog: .@MStreetNash restaurants band together for Edible Art Show. https://t.co/TPlWyzCTLE https://t.co/DDi8fAhekg'
925065044362252288,2017-10-30 18:21:08,"b""RT @BitesBlog: Hosts of 'Cooks Country,' @TestKitchen coming to Nashville for special @npt8 event. https://t.co/1i0YHTHrC8 https://t.co/bmg\xe2\x80\xa6"""
925053470239059971,2017-10-30 17:35:08,"b'RT @NashvilleCream: .@danauerbach plans a return to @TheRyman \xe2\x80\x94 with @shanandtheclams, no less!\nhttps://t.co/qpyqqlx7gw https://t.co/495f64\xe2\x80\xa6'"
925041293713137665,2017-10-30 16:46:45,b'#CraftyBastards is Saturday! Shop one of a kind prints &amp; art from talented artists like @jodi_lynn @ChampaignPaper\xe2\x80\xa6 https://t.co/IO6EbkMHl7'
924636954280554498,2017-10-29 14:00:03,b'Cyrus Wilson has maintained his innocence for 25 years. Now the murder case against him has fallen apart.\xe2\x80\xa6 https://t.co/DO5Rv3pKAH'
924434903743287298,2017-10-29 00:37:10,b'No-show Nazis turn Murfreesboro white-supremacist rally into a dud\n\nhttps://t.co/0bewtX5p04 https://t.co/gmwU5gppmK'
924377720053751809,2017-10-28 20:49:57,"b'RT @scavendish: Rutherford Sheriff\xe2\x80\x99s office sending everyone home. Final score here in Murfreesboro: BLM 1, WLM 0.'"
924370197036793863,2017-10-28 20:20:03,"b'RT @scavendish: It\xe2\x80\x99s official: League of the South has cancelled, calling Murfreesboro a \xe2\x80\x9clawsuit trap\xe2\x80\x9d. Counter protesters calling them \xe2\x80\x9cN\xe2\x80\xa6'"
924332606765846528,2017-10-28 17:50:41,"b'RT @scavendish: A woman saw our @NashvilleScene badges, remarked that it was a shame this was happening in Jim Ridley\xe2\x80\x99s hometown. We agree.'"
924329472064655361,2017-10-28 17:38:14,"b""RT @pithinthewind: Follow @scavendish and @ElliottStephenB reporting from the 'White Lives Matter' rally and counter-protest in Murfreesbor\xe2\x80\xa6"""
924327004555632640,2017-10-28 17:28:25,"b'RT @scavendish: In Murfreesboro for WLM rally,  The Alley boarded up yesterday at 5:30 with the help of a dozen or so regulars. Most of squ\xe2\x80\xa6'"
924289669788975104,2017-10-28 15:00:04,b'#HotChicken lover? Enter to win a dinner for two at @gordon_food. #FreeStuff: https://t.co/J66TeDFJhm https://t.co/ZeJc8qBaLa'
924014088736428033,2017-10-27 20:45:00,"b""RT @mseling: JAWBREAKER IS COMING TO NASHVILLE. (To screen their documentary, not play a show, but it's still very exciting.) https://t.co/\xe2\x80\xa6"""
924002769232543744,2017-10-27 20:00:01,"b""This week's Cheap Eats discovery: amazing tacos, just $1.35, served from the window at Taqueria San Luis.\xe2\x80\xa6 https://t.co/oSn6ZOWXHN"""
923972575176171520,2017-10-27 18:00:03,"b'Splices: Doctober wraps up at the @Belcourt, things get spooky at the cineplex and more. https://t.co/qSUUMfCD48 https://t.co/9rLQskf0aD'"
923961616777076736,2017-10-27 17:16:30,"b""RT @BitesBlog: .@lesdamesnashtn to welcome author @Joan_Nathan for a special lunch, toasting her new cookbook, King Solomon's Table https:/\xe2\x80\xa6"""
923960435841355777,2017-10-27 17:11:48,"b'RT @NashvilleCream: Watch Kris Kristofferson sing ""Me and Bobby McGee,"" and catch his special tonight on @CMT. https://t.co/Y2dm0MquB7 http\xe2\x80\xa6'"
923957474566262788,2017-10-27 17:00:02,b'.@RevBeccaStevens weaves survivor stories and poems into her self-help guide. https://t.co/gFeWzEeORc https://t.co/Om1DfrhDQ7'
923954603133042688,2017-10-27 16:48:38,"b""RT @ElliottStephenB: Philadelphia's pension board just voted to liquidate more than $1M in private prison stock https://t.co/9kPucHSQxz htt\xe2\x80\xa6"""
923945889764220928,2017-10-27 16:14:00,"b"".@AshSpurge has a problem with history \xe2\x80\x94 it doesn't tell the truth. https://t.co/bOnzcNzPAe https://t.co/t2ClJwa5mb"""
923942656245420033,2017-10-27 16:01:09,"b'ICYMI: On ""It\'s All Your Fault"" podcast this week \xe2\x80\x94 Kevin Fiala\'s whiff, Cody McLoed\'s hits and that ESPN report\xe2\x80\xa6 https://t.co/suAeMc6n4a'"
923938730569814017,2017-10-27 15:45:33,b'PODCAST: How the murder case against Cyrus Wilson fell apart\nhttps://t.co/BlpudVMU59 https://t.co/I6QjiNkYjt'
923657272613593088,2017-10-26 21:07:09,"b'RT @NashvilleCream: .@_KennyRogers said goodbye in style at his star-studded arena gig, with help from @DollyParton and many, many more.\nht\xe2\x80\xa6'"
923625291347570688,2017-10-26 19:00:04,"b""Butcher &amp; Bee's Bryan Lee Weaver toggles from Israeli cuisine to New Mexican with new project, Red Headed Stranger.\xe2\x80\xa6 https://t.co/eaZIEsr2a1"""
923624551421968384,2017-10-26 18:57:07,"b'RT @jeffatwood: Loving \xe2\x80\x9cIt\xe2\x80\x99s all your fault\xe2\x80\x9d cool new Preds podcast from @NashvilleScene @scavendish, @BoclairSports, and @mseling.  https:\xe2\x80\xa6'"
923610192360587264,2017-10-26 18:00:04,"b'Intrepid critic @jshawhan on the best of New York Film Fest (@TheNYFF), including Call Me by Your Name &amp; Lady Bird.\xe2\x80\xa6 https://t.co/LDBzXfGjFV'"
923601078184267776,2017-10-26 17:23:51,"b'This week, Advice King @thecroftonshow hits us with an advice four-fer, from trick-or-treaters to gorp!\xe2\x80\xa6 https://t.co/qKJ2iJghHe'"
923592491093327873,2017-10-26 16:49:44,b'RT @AshSpurge: Thanks as always to @NashvilleScene for printing my takes (which are correct)\n\nhttps://t.co/qk4eyEzzFh'
923586034994155523,2017-10-26 16:24:04,b'RT @BitesBlog: Juniper Green promises an enticing taste of Morocco with pop-up dinner. https://t.co/hGznznk5cQ https://t.co/m12M540U1l'
923579992163934208,2017-10-26 16:00:04,b'The GOP governor\xe2\x80\x99s race is getting bitchy \xe2\x80\x94 will Dems do the same?https://t.co/DG2s2C3BQn https://t.co/vJ30lbpfbU'
923564843847831552,2017-10-26 14:59:52,b'RT @iamstevenhale: Cyrus Wilson has maintained his innocence for 25 years. Now 4 witnesses have said they were coerced into giving testimon\xe2\x80\xa6'
923564812747051008,2017-10-26 14:59:45,"b'RT @iamstevenhale: Prosecutor: ""So everybody who\'s testified that they saw you with that shotgun is lying?""\n\nCyrus Wilson: ""Yes, ma\'am.""\n\n\xe2\x80\x94\xe2\x80\xa6'"
923549792105480194,2017-10-26 14:00:03,"b'Two decades after Cyrus Wilson was convicted of murder, the case against him has fallen apart.\xe2\x80\xa6 https://t.co/Fx4my1DBS7'"
923325008214134784,2017-10-25 23:06:51,"b""RT @BitesBlog: .@PrimaNashville chef Andy Little offers a 10-course salute to Arnold's Country Kitchen. https://t.co/hfWAAskwim https://t.c\xe2\x80\xa6"""
923309960544612352,2017-10-25 22:07:03,"b'The @Belcourt to host film and seminar series on ""Hollywood\'s gender problem."" Coming November-December.\xe2\x80\xa6 https://t.co/djnN0m8Wew'"
923293109563293696,2017-10-25 21:00:05,b'Hey entrepreneurs! Want a desk downtown? Win a 2-month Hot Desk membership @WeWork at their new office. Enter here:\xe2\x80\xa6 https://t.co/7knyDkMhgV'
923282987621519366,2017-10-25 20:19:52,"b'Beer. Music. A clown-free circus. @CircusBrew is coming to town, and #freestuff has tix: https://t.co/LT113bjJdJ https://t.co/Q5FcD0xMwq'"
923266319776145408,2017-10-25 19:13:38,"b""On this week's 'It's All Your Fault,' @BoclairSports, @scavendish &amp; @mseling talk Fiala's whiff &amp; that ESPN report.\xe2\x80\xa6 https://t.co/AcRSV7rHGV"""
923242187512565760,2017-10-25 17:37:45,b'RT @BitesBlog: Better Know a Brewer: Wesley Keegan of TailGate Beer https://t.co/HuXwbrjytL https://t.co/e7WBf12Zhm'
923238740922953729,2017-10-25 17:24:03,"b'RT @BitesBlog: Highly anticipated Nashville Beefsteak event, with six top chefs, has been postponed to a yet-to-be-determined date. https:/\xe2\x80\xa6'"
923232985155096579,2017-10-25 17:01:11,"b""RT @NashvilleCream: Ahead of Wednesday's show at @BasementEast, @FlaminGroovies' Cyril Jordan discusses the evolution of rock.\nhttps://t.co\xe2\x80\xa6"""
923232619344662529,2017-10-25 16:59:43,"b'RT @BitesBlog: Game Point, a board game cafe, to launch at Bongo Java East. https://t.co/AEKLHfNDYq https://t.co/3YzTlb3Dqa'"
923222353915543557,2017-10-25 16:18:56,"b'Shop 20+ jewelry makers at #CraftyBastards on Nov 4, 10-4 in The Gulch. Free event! @gaiasjewel @simonandruby\xe2\x80\xa6 https://t.co/ZGJI1Vj09U'"
923216123469991938,2017-10-25 15:54:11,b'RT @pithinthewind: Lamar Alexander on Donald Trump: [Silence] https://t.co/2mYlxeYf53 https://t.co/zuuK9OFXGX'
923193893880987648,2017-10-25 14:25:51,"b""ICYMI, we've got podcasts with @MissMargoPrice and @Bully's Alicia Bognanno on their new (great) albums.\xe2\x80\xa6 https://t.co/CTX8QN6FBD"""
923192958983266305,2017-10-25 14:22:08,"b'RT @iamstevenhale: Icymi, my colleague / archrival @mseling went to a hibachi restaurant with a great Nashville rock band called Bully. htt\xe2\x80\xa6'"
923189836139450368,2017-10-25 14:09:43,"b""RT @NashvilleCream: .@MissMargoPrice stops in at @TheDailyShow, talks about using her platform and plays 'All American Made.'\nhttps://t.co/\xe2\x80\xa6"""
922935949021057024,2017-10-24 21:20:52,b'RT @NashvilleCream: .@foofighters reschedule @BrdgstoneArena show for May. https://t.co/WIKOcJaxbu https://t.co/LNezgSKZbl'
922903496948666370,2017-10-24 19:11:55,"b'RT @nancy_c_floyd: I could write 5,000 words on why u should see @_KennyRogers &amp; @DollyParton tmrw but @NashvilleScene only gave me 200 htt\xe2\x80\xa6'"
922894344167751680,2017-10-24 18:35:32,"b'RT @pithinthewind: .@AuntB: If Sewanee can do it, everyone can do it. \nhttps://t.co/LhaQMroRUj https://t.co/yNozUNixKU'"
922858061034872833,2017-10-24 16:11:22,"b""RT @NashvilleCream: It's not even Halloween yet, but the announcement of Ronnie Spector's Christmas special is some swell holiday news.\nhtt\xe2\x80\xa6"""
922840564340535296,2017-10-24 15:01:50,"b'RT @pithinthewind: Asked about support for @realDonaldTrump\'s presidential campaign, @SenBobCorker says ""I would not do that again."" https:\xe2\x80\xa6'"
922831787994251265,2017-10-24 14:26:58,"b""RT @NashvilleCream: Alias Chamber Ensemble's season, kicking off Tuesday, celebrates composers who chose to make America their home.\nhttps:\xe2\x80\xa6"""
922830857408270339,2017-10-24 14:23:16,"b'Study: when Airbnbs move in, rents go up\nhttps://t.co/LpqzEc2D8U https://t.co/UTHJHPrlMN'"
922815406640975872,2017-10-24 13:21:52,"b'.@SenBobCorker: @realDonaldTrump could be leading United States ""into a World War""\n\nhttps://t.co/o791IuWJT4 https://t.co/wwlNtUolvm'"
922536608821403653,2017-10-23 18:54:02,"b'RT @BitesBlog: .@MetroNashville now offers drop-off sites for community composting, making eco-friendly composting easier. https://t.co/U9C\xe2\x80\xa6'"
922519676428652549,2017-10-23 17:46:45,"b""RT @NashvilleCream: \xe2\x80\x99Tis the season: Check out the beautifully made and unnerving short for @ForestOfTygers' 'Mongers.'\nhttps://t.co/SJgNSw\xe2\x80\xa6"""
922486833468133377,2017-10-23 15:36:14,"b'RT @BitesBlog: Want to help with hurricane relief? @2HarvestMidTN seeks volunteers to pack boxes for Texas, Florida, Puerto Rico. https://t\xe2\x80\xa6'"
922148627837018114,2017-10-22 17:12:20,b'RT @NashvilleCream: The Spin was there ... when @lcdsoundsystem and @bigfreedia partied at @NMAuditorium on Friday.\nhttps://t.co/y1B67GmSB5\xe2\x80\xa6'
922130446762299392,2017-10-22 16:00:05,"b""September's Headline Homes features big sales with swimming pools, equestrian estates and cozy in-town mansions.\nhttps://t.co/rmZa6Ugxvr"""
921813342829924352,2017-10-21 19:00:02,"b""We're giving away a dinner for two at @gordon_food. Enter here to win https://t.co/J66TeDXkFW https://t.co/xNEOnm67vR"""
921752953576394752,2017-10-21 15:00:04,"b""Roy Jr., Wesley and Alex Orbison discuss their book 'The Authorized Roy Orbison' today at @Parnassus.\xe2\x80\xa6 https://t.co/nAujEsnDZn"""
921541556598988800,2017-10-21 01:00:03,b'Calling all #CraftyBastards! Volunteer for our annual arts &amp; crafts fair Nov 4 &amp; receive exclusive artist discounts\xe2\x80\xa6 https://t.co/91a0DD5iiQ'
921500963021770752,2017-10-20 22:18:44,"b""RT @BitesBlog: The ever-popular Manny's House of Pizza reopens in the Arcade downtown, after seven months of renovation. https://t.co/sbTxb\xe2\x80\xa6"""
921480643485188096,2017-10-20 20:58:00,b'#CraftyBastards is upon us! Our free craft fair Nov. 4 will bring together a selection of unparalleled artists.\xe2\x80\xa6 https://t.co/cf6APCdauQ'
921466067309953024,2017-10-20 20:00:05,"b'Cheap Eats: an excellent gyro combo from King Solomon on Gallatin Avenue, served with a smile for $6.49.\xe2\x80\xa6 https://t.co/4COwMb3Psk'"
921454343576047621,2017-10-20 19:13:29,"b""RT @dpatrickrodgers: As promised, here's yr boy (me) interviewing yr girl (@MissMargoPrice) on this week's Nashville Scenecast. https://t.c\xe2\x80\xa6"""
921450954075107329,2017-10-20 19:00:01,"b""'Mark Felt: The Man Who Brought Down the White House' is a political thriller with minimal thrills.\xe2\x80\xa6 https://t.co/BJAM0TKRwQ"""
921436203009937409,2017-10-20 18:01:24,"b'BONUS PODCAST: @MissMargoPrice on her new album, politics in country music, hanging out with Willie Nelson and more\xe2\x80\xa6 https://t.co/hVrvTidTUv'"
921420772664594432,2017-10-20 17:00:06,"b'The podcasting McElroys built a fandom with My Brother, My Brother &amp; Me (@MBMBaM). Catch them this weekend at @tpac\xe2\x80\xa6 https://t.co/XnjGox17wz'"
921418993210134528,2017-10-20 16:53:01,"b""Happy album release day, @Bully! 'Losing' is out now on @subpop. Hear more about the record on this week's podcast. https://t.co/9NSh4VeOzB"""
921406422155513856,2017-10-20 16:03:04,"b""RT @NashvilleCream: .@ChrisStapleton offers a taste of 'From A Room Vol. 2' with the gently swaying 'Millionaire.'\nhttps://t.co/2VCKjVesMa\xe2\x80\xa6"""
921405666354327552,2017-10-20 16:00:04,"b'A Predator, Reba\xe2\x80\x99s ex and a framed Confederate flag find their way onto the latest list of top home sales.\xe2\x80\xa6 https://t.co/eCMsMleqrg'"
921395399478403072,2017-10-20 15:19:16,"b""RT @NashvilleCream: How does your reunion become more relevant than your initial run? A look at @lcdsoundsystem before Friday's show.  \nhtt\xe2\x80\xa6"""
921389697619947521,2017-10-20 14:56:37,"b""RT @ElliottStephenB: If the @NashvilleScene Isn't Obscene, What Is? https://t.co/aFmkMbKtXY https://t.co/klqT3wJByF"""
921386956088635392,2017-10-20 14:45:43,"b'Penis whistles, a blow-up doll and a lawyer walk into a Metropolitan Board of Zoning Appeals meeting ...\xe2\x80\xa6 https://t.co/TlISNNy83q'"
921369461340409856,2017-10-20 13:36:12,"b'You can find the podcast on the site or via iTunes, SoundCloud, Stitcher or TuneIn. https://t.co/4dnPf0gauV'"
921140963472486400,2017-10-19 22:28:14,"b""On this week's podcast we sit down with Alicia Bognanno of @Bully to talk about 'Losing,' cover songs and dogs.\xe2\x80\xa6 https://t.co/GaUYVJj7KV"""
921103683324137475,2017-10-19 20:00:06,"b""How a food blogger created Nashville's longest-running pop-up series \xe2\x80\x94 and maybe more. @VEASupperClub @viveksurti\xe2\x80\xa6 https://t.co/jgp8sD0QBP"""
921095948864032768,2017-10-19 19:29:22,"b""RT @ElliottStephenB: Folks, @jrhollin is using the @NashvilleScene bachelorette cover as proof his client's blow-up doll is not obscene. We\xe2\x80\xa6"""
921072747308109826,2017-10-19 17:57:10,"b""RT @HaggardAmanda: Hey, it's @ElliottStephenB's first month doing Headline Homes, so you should click on this: https://t.co/pY7R7BzKc0"""
921069617157722112,2017-10-19 17:44:44,"b"".@MyFavMurder is coming to @tpac! If you identify as a 'murderino,' then you are very, very excited.\xe2\x80\xa6 https://t.co/NQS6ncE0Rj"""
921062145374281731,2017-10-19 17:15:02,"b"".@nashrep's 'Bloody Bloody Andrew Jackson takes on new life in the Age of Trump https://t.co/D7w1LY562J https://t.co/9OyjKLJSii"""
921046643922931713,2017-10-19 16:13:26,"b""RT @NashvilleCream: .@MissMargoPrice's 'All American Made,' out Friday, is the antithesis of the sophomore slump.\nhttps://t.co/t3sngSUqbE h\xe2\x80\xa6"""
