id,created_at,text,#retweets,#favorites
925193129103413249,2017-10-31 02:50:05,"b""Kevin Spacey won't receive the International Emmy Founders Award after sexual harassment allegations https://t.co/JiE8SRia5U""",225,360
925190612500049920,2017-10-31 02:40:05,"b""Could you get your student loans forgiven? Here's how to find out https://t.co/gIFXfB7h2u""",44,80
925188142428286976,2017-10-31 02:30:16,"b""Gwyneth Paltrow's Halloween costume was a very scary throwback to her own movie https://t.co/MhqsccKCF9""",10,35
925184314895142912,2017-10-31 02:15:04,"b'Paul Manafort indictment reveals ""lavish lifestyle"" https://t.co/K6B4MLv2pE'",43,70
925183051709198337,2017-10-31 02:10:03,b'Global warming may be worse for our health than we thought https://t.co/Zq5BtEJwZh',89,91
925180653792002049,2017-10-31 02:00:31,"b'""Why President Trump\'s usual moves won\'t work"" https://t.co/rZrvslA596'",59,170
925176794478796805,2017-10-31 01:45:11,"b""Here's what's coming to Netflix in November https://t.co/Jyv7i6h0dv""",29,66
925173026706124805,2017-10-31 01:30:13,b'Woman killed when 12-year-old boy jumps from highway overpass and lands on her car https://t.co/JjXRoF8Kgi',51,55
925169253552197635,2017-10-31 01:15:13,"b""'Beyond Horrified.' Read Kevin Spacey's coming out statement following claim of sexual misconduct https://t.co/q5qoANHiym""",47,56
925165522823647232,2017-10-31 01:00:24,b'Former Trump aide George Papadopoulos pleads guilty to lying to FBI agents in Russia probe https://t.co/BnXMODqYbT',100,207
925162157523767297,2017-10-31 00:47:01,"b""Republicans in Congress aren't afraid Trump will fire Mueller https://t.co/KGcRSjAVFE""",13,55
925161693969338369,2017-10-31 00:45:11,b'Read the indictment of Paul Manafort in the Russia investigation https://t.co/wdbV3ZLbDJ',31,57
925157956701904896,2017-10-31 00:30:20,"b""9 tiny details you probably missed in 'Stranger Things' season 2 https://t.co/iTmBTJZ37Q""",19,109
925154116657172480,2017-10-31 00:15:04,b'A top beer company just bought a stake in a pot company  https://t.co/pEU3fnRK4M',111,252
925153623713120257,2017-10-31 00:13:07,"b'The short, happy political career of George Papadopoulos https://t.co/s5ESVKTEki'",31,54
925152861356519424,2017-10-31 00:10:05,"b""How to get your dog or cat's costume ready for Halloween https://t.co/w2tnE4oWj3""",15,33
925150470745808896,2017-10-31 00:00:35,b'United Airlines just started the longest nonstop flight from the United States https://t.co/PjeC1xYGBe',6,29
925149324266307584,2017-10-30 23:56:02,b'126 million people may have seen Russia-linked Facebook posts https://t.co/acje6EDs9y',68,65
925146575680229376,2017-10-30 23:45:06,b'People are mad that Kevin Spacey responded to a sexual misconduct allegation by coming out https://t.co/Vt18moGi04',62,142
925145555914850304,2017-10-30 23:41:03,b'United has launched the longest-ever nonstop flight from the U.S. https://t.co/3o6r52If5r',26,43
925142848588144640,2017-10-30 23:30:18,"b""Paul Manafort and another former Donald Trump aide have been charged in Robert Mueller's Russia probe https://t.co/7qO8Bf6k4V""",24,62
925139029846306819,2017-10-30 23:15:07,"b""The best celeb costumes of all time from Heidi Klum's annual Halloween party https://t.co/fHafql3lum""",19,71
925138503888928771,2017-10-30 23:13:02,"b""Who is Rick Gates? Paul Manafort's 'right hand man' indicted in Russia investigation https://t.co/KvHEFjZMay""",52,80
925136257763696640,2017-10-30 23:04:06,"b""'Stranger Things' star Charlie Heaton issues statement after being denied entry to the U.S. https://t.co/Yry5xSf8h9""",42,62
925135320471035904,2017-10-30 23:00:23,"b'10 stunning private islands you can rent from $307 a night, ranked by price https://t.co/s1L55s892D'",60,179
925131498990292992,2017-10-30 22:45:12,b'How to take amazing pet photos https://t.co/y4avvvgjQX',26,63
